ID,선수명,데뷔년도,생년월일,팀명,연도,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA,경기(주루),도루시도(주루),도루허용(주루),도루실패(주루),도루성공률(주루),주루사(주루),견제사(주루),포지션(수비),경기(수비),선발경기(수비),수비이닝(수비),실책(수비),견제사(수비),자살(수비),보살(수비),병살(수비),포일(수비),도루허용(수비),도루실패(수비),수비율(수비),도루저지율(수비),연봉,WAR,FA여부,뉴스개수(연도별정규화),뉴스개수(누적정규화),수상횟수,누적타석,포지션 엔트로피
63963,권희동,2013.0,1990-12-30,NC,2014,0.285,101,252,221,39,63,10,2,7,98,36,1,2,25,2,3,43,4,0.443,0.363,0.806,13,0.288,0.167,19,57,60,0.95,3,0.58,4.19,0.158,36.2,0.274,101,7,6,1,85.7,1,0,좌익수,112.0,52.0,506.6666666666667,2.0,0.0,113.0,3.0,0.0,0.0,0.0,0.0,0.9814631578947368,0.0,"5,100",1.176,0,0.0643602137,0.27048657,0.0,649,0.0206013084734122
63963,권희동,2013.0,1990-12-30,NC,2016,0.268,14,47,41,4,11,0,0,1,14,9,0,0,5,0,1,9,0,0.341,0.362,0.703,2,0.235,0.0,1,9,12,0.75,2,0.56,4.55,0.073,5.4,0.248,14,1,0,1,0.0,2,0,좌익수,20.0,11.0,96.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"5,100",0.05,0,0.0462794918,0.316766061,0.0,696,0.0
63963,권희동,2013.0,1990-12-30,NC,2017,0.286,141,554,472,72,135,20,2,19,216,86,7,7,51,1,17,90,12,0.458,0.371,0.829,41,0.333,0.2,41,120,134,0.90,9,0.57,4.11,0.172,80.8,0.281,141,6,3,3,50.0,4,0,좌익수,136.0,132.0,1045.3333333333333,3.0,0.0,223.0,6.0,1.0,0.0,0.0,0.0,0.9889250637755104,0.0,"6,800",3.489,0,0.142857143,0.459623204,0.0,1250,0.0
63963,권희동,2013.0,1990-12-30,NC,2018,0.283,104,391,343,43,97,19,1,8,142,57,5,4,35,2,4,58,5,0.414,0.352,0.766,27,0.25,0.1,28,82,110,0.75,7,0.60,3.95,0.131,50.3,0.262,104,4,1,3,25.0,4,0,좌익수,115.0,89.0,777.6666666666666,0.0,0.0,177.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,"13,000",1.033,0,0.0446570973,0.504280302,0.0,1641,0.0
63963,권희동,2013.0,1990-12-30,NC,2019,0.256,116,413,348,37,89,17,0,6,124,41,5,3,50,1,7,60,10,0.356,0.358,0.714,18,0.227,0.231,23,90,112,0.80,6,0.83,4.16,0.101,47.5,0.25,116,3,3,0,100.0,2,0,우익수,112.0,86.0,785.3333333333333,4.0,0.0,156.0,3.0,2.0,0.0,0.0,0.0,0.9752767402376912,0.0,"13,000",1.336,0,0.039250669,0.543530971,0.0,2054,0.0
63963,권희동,2013.0,1990-12-30,NC,2020,0.260,123,426,346,67,90,16,0,12,142,50,6,5,58,0,11,72,6,0.410,0.379,0.789,19,0.286,0.316,28,74,115,0.64,5,0.81,4.5,0.150,60.1,0.273,123,3,3,0,100.0,0,0,우익수,136.0,88.0,784.3333333333334,2.0,0.0,181.0,9.0,1.0,0.0,0.0,0.0,0.9894628134296642,0.0,"13,500",2.633,0,0.169230769,0.71276174,0.0,2480,0.0
74206,김재호,2004.0,1985-03-21,두산,2004,0.000,36,9,9,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0.000,0.0,0.0,0,0.0,0.0,0,2,4,0.50,0,0.00,4.56,0.000,-0.8,0.0,36,0,0,0,0.0,0,0,3루수,29.0,0.0,47.33333333333333,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,"1,800",-0.212,0,0.00729927007,0.00729927007,0.0,9,0.9918207974218424
74206,김재호,2004.0,1985-03-21,두산,2005,0.222,47,31,27,6,6,1,1,1,12,4,1,0,2,0,1,5,1,0.444,0.3,0.744,0,0.222,0.0,3,6,10,0.60,0,0.40,3.35,0.222,3.6,0.246,47,1,1,0,100.0,0,0,3루수,47.0,4.0,106.66666666666666,2.0,0.0,15.0,30.0,7.0,0.0,0.0,0.0,0.91096875,0.0,"2,300",0.155,0,0.0176211454,0.0249204155,0.0,40,1.3386795721215117
74206,김재호,2004.0,1985-03-21,두산,2008,0.249,112,292,261,48,65,8,5,1,86,21,3,1,25,0,2,33,7,0.330,0.318,0.648,12,0.194,0.0,14,84,80,1.05,0,0.76,3.74,0.080,28.3,0.226,112,15,12,3,80.0,0,0,유격수,130.0,74.0,697.6666666666667,14.0,0.0,111.0,211.0,36.0,0.0,0.0,0.0,0.957772575250836,0.0,"2,600",1.385,0,0.0987770461,0.123697462,0.0,332,0.6189274967436876
74206,김재호,2004.0,1985-03-21,두산,2009,0.239,80,205,180,27,43,9,4,3,69,36,0,4,20,0,1,27,5,0.383,0.312,0.695,10,0.327,0.0,16,42,72,0.58,0,0.74,4.12,0.144,23.1,0.236,80,5,4,1,80.0,0,0,2루수,83.0,44.0,471.0,7.0,0.0,105.0,157.0,34.0,0.0,0.0,0.0,0.9695003538570418,0.0,"4,400",0.544,0,0.154010695,0.277708157,0.0,537,0.7396004716010824
74206,김재호,2004.0,1985-03-21,두산,2010,0.224,83,102,85,11,19,3,1,0,24,8,2,0,14,0,1,15,3,0.282,0.34,0.622,4,0.211,0.0,4,25,26,0.96,0,0.93,3.99,0.059,9.3,0.224,83,6,5,1,83.3,0,0,2루수,85.0,17.0,260.0,2.0,0.0,41.0,78.0,13.0,0.0,0.0,0.0,0.9855410256410256,0.0,"5,400",0.361,0,0.0148205928,0.292528749,0.0,639,1.577839926226151
74206,김재호,2004.0,1985-03-21,두산,2011,0.183,57,122,109,6,20,5,1,0,27,9,2,2,7,0,2,15,4,0.248,0.242,0.49,4,0.167,1.0,6,35,41,0.85,0,0.47,3.96,0.064,5.8,0.171,57,2,1,1,50.0,0,0,유격수,58.0,29.0,306.3333333333333,5.0,0.0,66.0,107.0,26.0,0.0,0.0,0.0,0.960854189336235,0.0,"5,200",-0.315,0,0.00944510035,0.30197385,0.0,761,0.5420047826452934
74206,김재호,2004.0,1985-03-21,두산,2012,0.215,84,200,177,23,38,2,2,0,44,11,5,0,16,0,2,31,5,0.249,0.287,0.536,6,0.286,0.0,4,55,53,1.04,0,0.52,3.73,0.034,11.8,0.191,84,6,3,3,50.0,0,0,유격수,80.0,54.0,504.33333333333337,1.0,0.0,105.0,180.0,39.0,0.0,0.0,0.0,0.979438202247191,0.0,"5,700",0.104,0,0.0608365019,0.362810352,0.0,961,1.0002750249857946
74206,김재호,2004.0,1985-03-21,두산,2013,0.315,91,286,248,42,78,10,3,1,97,32,10,2,26,0,0,24,7,0.391,0.377,0.768,14,0.37,0.0,14,75,73,1.03,0,1.08,3.74,0.077,35.4,0.267,91,15,9,6,60.0,0,0,유격수,117.0,74.0,669.3333333333333,5.0,0.0,139.0,239.0,55.0,0.0,0.0,0.0,0.9871782868525896,0.0,"7,000",1.997,0,0.245054244,0.607864596,0.0,1247,1.0316663410516966
74206,김재호,2004.0,1985-03-21,두산,2014,0.252,122,421,341,50,86,14,1,3,111,54,13,11,54,0,2,59,14,0.326,0.348,0.674,21,0.298,0.0,18,108,99,1.09,2,0.92,4.11,0.073,42.3,0.238,122,10,2,8,20.0,5,0,유격수,121.0,113.0,937.3333333333334,11.0,0.0,170.0,326.0,57.0,0.0,0.0,0.0,0.978,0.0,"11,700",0.98,0,0.0987026202,0.706567216,0.0,1668,0.0
74206,김재호,2004.0,1985-03-21,두산,2015,0.307,133,488,410,63,126,24,3,3,165,50,14,7,54,0,3,42,18,0.402,0.386,0.788,33,0.306,0.0,30,101,148,0.68,6,1.29,3.85,0.095,63.3,0.274,133,9,7,2,77.8,4,0,유격수,133.0,128.0,1112.6666666666667,16.0,0.0,187.0,352.0,73.0,0.0,0.0,0.0,0.971,0.0,"41,000",3.604,0,0.203513174,0.91008039,1.0,2156,0.0
74206,김재호,2004.0,1985-03-21,두산,2016,0.310,137,496,416,69,129,27,3,7,183,78,5,13,57,1,5,52,8,0.440,0.389,0.829,36,0.336,0.333,37,102,146,0.70,7,1.10,4.11,0.130,75.6,0.285,137,12,8,4,66.7,6,0,유격수,137.0,129.0,1065.0,10.0,0.0,209.0,407.0,90.0,0.0,0.0,0.0,0.984,0.0,"41,000",4.409,0,0.363883848,1.273964238,1.0,2652,0.0
74206,김재호,2004.0,1985-03-21,두산,2017,0.293,91,331,283,34,83,18,1,7,124,50,2,7,36,1,3,52,6,0.438,0.371,0.809,19,0.292,0.0,26,49,106,0.46,5,0.69,4.18,0.145,48.7,0.276,91,8,7,1,87.5,4,2,유격수,91.0,81.0,688.0,9.0,0.0,112.0,262.0,52.0,0.0,0.0,0.0,0.977,0.0,"125,000",2.739,1,0.164929491,1.438893729,0.0,2983,0.0
74206,김재호,2004.0,1985-03-21,두산,2018,0.311,131,467,402,78,125,20,0,16,193,75,3,6,52,1,4,77,12,0.480,0.39,0.87,32,0.35,0.5,36,81,125,0.65,7,0.68,4.0,0.169,73.7,0.296,131,8,6,2,75.0,5,1,유격수,129.0,114.0,939.0,12.0,0.0,154.0,285.0,66.0,0.0,0.0,0.0,0.973,0.0,"125,000",3.568,0,0.0749601276,1.513853856,0.0,3450,0.0
74206,김재호,2004.0,1985-03-21,두산,2019,0.268,130,470,377,51,101,22,0,4,135,48,8,11,67,3,7,58,10,0.358,0.379,0.737,22,0.257,0.5,26,84,145,0.58,7,1.16,3.86,0.090,59.0,0.26,130,6,3,3,50.0,5,0,유격수,130.0,116.0,993.3333333333334,10.0,0.0,158.0,339.0,67.0,0.0,0.0,0.0,0.98,0.0,"125,000",3.736,0,0.132917038,1.646770894,0.0,3920,0.0
74206,김재호,2004.0,1985-03-21,두산,2020,0.289,120,458,402,48,116,15,1,2,139,39,2,5,45,1,4,45,17,0.346,0.362,0.708,29,0.252,0.0,18,120,126,0.95,4,1.00,3.97,0.057,50.3,0.249,120,8,6,2,75.0,6,0,유격수,120.0,113.0,961.6666666666666,13.0,0.0,137.0,289.0,59.0,0.0,0.0,0.0,0.97,0.0,"125,000",2.023,0,0.21965812,1.866429014,0.0,4378,0.0
96734,이영우,1996.0,1973-11-27,한화,2002,0.315,133,564,476,96,150,26,1,24,250,52,7,0,73,6,8,103,14,0.525,0.415,0.94,43,0.321,0.167,51,148,75,1.97,0,0.71,4.06,0.210,94.3,0.318,133,25,13,12,52.0,0,0,좌익수,138.0,120.0,1015.0,1.0,0.0,339.0,11.0,10.0,0.0,0.0,0.0,0.9957717569786536,0.0,"12,500",5.416,0,0.103773585,0.103773585,0.0,564,0.6193821946787638
96734,이영우,1996.0,1973-11-27,한화,2003,0.297,133,590,498,90,148,28,4,16,232,71,3,3,78,7,8,71,7,0.466,0.399,0.865,42,0.311,0.0,48,177,105,1.69,0,1.10,3.76,0.169,92.9,0.296,133,27,18,9,66.7,0,0,좌익수,135.0,128.0,1113.0,2.0,0.0,261.0,2.0,1.0,0.0,0.0,0.0,0.99212458820006,0.0,"18,000",4.72,0,0.0180722892,0.121845874,0.0,1154,0.1140939841747642
96734,이영우,1996.0,1973-11-27,한화,2004,0.319,131,572,483,94,154,31,3,13,230,60,6,2,73,5,8,66,13,0.476,0.415,0.891,40,0.265,0.333,47,170,95,1.79,0,1.11,3.93,0.157,90.5,0.306,131,32,20,12,62.5,0,0,좌익수,118.0,113.0,938.3333333333334,7.0,0.0,224.0,5.0,1.0,0.0,0.0,0.0,0.9694294849023092,0.0,"25,000",5.051,0,0.0875912409,0.209437115,0.0,1726,0.1054088725535075
96734,이영우,1996.0,1973-11-27,한화,2007,0.238,97,337,294,31,70,14,4,0,92,28,3,3,37,1,0,36,10,0.313,0.32,0.633,16,0.282,0.294,18,108,83,1.30,0,1.03,3.61,0.075,29.9,0.222,97,6,4,2,66.7,0,0,좌익수,74.0,66.0,575.3333333333334,0.0,0.0,111.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,"27,000",0.452,0,0.0686767169,0.278113832,0.0,2063,0.0
96734,이영우,1996.0,1973-11-27,한화,2008,0.288,89,305,271,41,78,21,2,2,109,27,2,5,26,0,1,40,9,0.402,0.347,0.749,19,0.269,0.158,25,90,68,1.32,0,0.65,3.85,0.114,36.7,0.257,89,3,2,1,66.7,0,0,좌익수,48.0,41.0,321.0,0.0,0.0,71.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,"21,000",1.399,0,0.0310442145,0.309158047,0.0,2368,0.2001397972173467
96734,이영우,1996.0,1973-11-27,한화,2009,0.277,93,293,260,32,72,12,3,7,111,35,3,2,28,0,0,42,12,0.427,0.345,0.772,18,0.294,0.4,22,83,65,1.28,0,0.67,3.9,0.150,35.6,0.262,93,3,2,1,66.7,0,0,1루수,36.0,30.0,231.66666666666663,0.0,0.0,179.0,9.0,15.0,0.0,0.0,0.0,1.0,0.0,"21,000",0.413,1,0.014973262,0.324131308,0.0,2661,0.6550239908788728
96734,이영우,1996.0,1973-11-27,한화,2010,0.095,12,21,21,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0.095,0.095,0.19,0,0.0,0.125,0,6,11,0.55,0,0.00,3.19,0.000,-1.0,0.067,12,1,0,1,0.0,0,0,수비기록없음,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"13,000",-0.426,0,0.0148205928,0.338951901,0.0,2682,0.0
72160,김세중,1998.0,1979-10-20,LG,2003,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0,0.0,0,0.0,0.0,0,0,1,0.00,0,-,3.0,0.000,-0.1,0.0,1,0,0,0,0.0,0,0,수비기록없음,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,700",-0.024,0,0.0,0.0,0.0,1,0.0
72161,안치용,1998.0,1979-02-23,LG,2002,0.000,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.0,0.0,0,0.0,0.0,0,1,0,-,0,0.00,4.0,0.000,-0.2,0.0,1,0,0,0,0.0,0,0,우익수,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700,-0.047,0,0.0,0.0,0.0,2,0.0
72161,안치용,1998.0,1979-02-23,LG,2003,0.119,37,49,42,9,5,2,0,0,7,7,3,0,4,0,0,12,0,0.167,0.196,0.363,1,0.286,0.0,2,7,18,0.39,0,0.33,4.04,0.048,1.7,0.13,37,4,4,0,100.0,0,0,우익수,33.0,11.0,115.0,1.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.9662173913043478,0.0,"2,000",-0.381,0,0.0,0.0,0.0,51,0.0
72161,안치용,1998.0,1979-02-23,LG,2004,0.103,22,35,29,5,3,2,0,0,5,5,0,0,4,0,2,11,0,0.172,0.257,0.429,0,0.273,0.0,2,3,12,0.25,0,0.36,4.09,0.069,1.7,0.159,22,1,1,0,100.0,0,0,좌익수,22.0,10.0,93.33333333333331,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.9892857142857144,0.0,"2,000",-0.128,0,0.0,0.0,0.0,86,0.0
72161,안치용,1998.0,1979-02-23,LG,2005,0.143,13,8,7,1,1,0,0,0,1,0,1,0,0,0,0,2,0,0.143,0.143,0.286,0,0.0,0.0,0,0,4,0.00,0,0.00,3.5,0.000,0.0,0.1,13,0,0,0,0.0,0,0,우익수,14.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.537037037037037,0.0,"2,700",-0.104,0,0.00881057269,0.00881057269,0.0,94,0.0
72161,안치용,1998.0,1979-02-23,LG,2006,0.071,20,31,28,2,2,0,0,0,2,0,0,0,3,0,0,8,0,0.071,0.161,0.232,0,0.0,0.0,0,5,13,0.38,0,0.38,3.77,0.000,-0.4,0.09,20,0,0,0,0.0,0,0,우익수,10.0,4.0,43.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"2,800",-0.352,0,0.0,0.00881057269,0.0,125,0.0
72161,안치용,1998.0,1979-02-23,LG,2007,0.222,12,19,18,2,4,1,0,0,5,1,0,0,1,0,0,4,0,0.278,0.263,0.541,0,0.25,0.5,1,4,6,0.67,0,0.25,4.0,0.056,1.4,0.188,12,1,1,0,100.0,0,0,중견수,10.0,4.0,30.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"2,800",0.011,0,0.0067001675,0.0155107402,0.0,144,0.0
72161,안치용,1998.0,1979-02-23,LG,2008,0.295,101,421,370,46,109,27,3,7,163,52,3,9,39,1,0,79,6,0.441,0.354,0.795,34,0.301,0.0,37,69,122,0.57,0,0.49,4.17,0.146,59.5,0.27,101,9,7,2,77.8,0,0,우익수,112.0,99.0,846.3333333333333,2.0,0.0,189.0,5.0,0.0,0.0,0.0,0.0,0.9895313115399764,0.0,"3,000",2.602,0,0.126058325,0.141569065,0.0,565,0.0
72161,안치용,1998.0,1979-02-23,LG,2009,0.237,90,256,224,29,53,5,1,5,75,30,3,1,27,1,1,47,3,0.335,0.32,0.655,9,0.269,0.304,11,40,85,0.47,0,0.57,4.12,0.098,25.8,0.228,90,5,3,2,60.0,0,0,우익수,82.0,54.0,488.6666666666667,3.0,0.0,87.0,4.0,1.0,0.0,0.0,0.0,0.968612551159618,0.0,"6,600",-0.142,0,0.0770053476,0.218574413,0.0,821,0.0
72161,안치용,1998.0,1979-02-23,SK,2010,0.313,30,58,48,3,15,1,0,1,19,4,0,1,8,0,1,10,2,0.396,0.414,0.81,4,0.091,0.2,2,13,11,1.18,0,0.80,3.93,0.083,8.3,0.285,30,3,2,1,66.7,0,0,우익수,23.0,10.0,96.33333333333334,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"6,600",0.372,0,0.0187207488,0.237295162,0.0,879,0.0
72161,안치용,1998.0,1979-02-23,SK,2011,0.311,93,267,219,45,68,8,0,12,112,42,2,1,44,0,1,56,2,0.511,0.426,0.937,16,0.318,0.238,20,39,57,0.68,0,0.79,4.32,0.201,48.6,0.319,93,3,3,0,100.0,0,0,좌익수,62.0,51.0,385.6666666666667,0.0,0.0,86.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,"5,500",3.075,0,0.0306965762,0.267991738,0.0,1146,0.0
72161,안치용,1998.0,1979-02-23,SK,2012,0.222,92,232,198,23,44,10,1,6,74,23,2,0,31,0,1,66,3,0.374,0.33,0.704,9,0.2,0.111,17,29,59,0.49,0,0.47,4.31,0.152,26.4,0.242,92,3,3,0,100.0,0,0,좌익수,72.0,51.0,381.0,0.0,0.0,83.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,"8,500",1.063,0,0.0297845374,0.297776275,0.0,1378,0.0
72161,안치용,1998.0,1979-02-23,SK,2013,0.244,17,45,41,2,10,0,0,1,13,5,0,0,4,0,0,17,0,0.317,0.311,0.628,2,0.25,0.333,1,5,9,0.56,0,0.24,4.02,0.073,4.6,0.219,17,1,1,0,100.0,0,0,좌익수,7.0,5.0,30.666666666666668,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"7,500",0.034,0,0.00765794512,0.30543422,0.0,1423,0.0
63967,박으뜸,2013.0,1990-06-14,NC,2013,0.185,40,31,27,6,5,1,0,0,6,2,0,0,3,1,1,8,0,0.222,0.29,0.512,0,0.091,0.0,1,7,7,1.00,0,0.38,3.71,0.037,2.1,0.186,40,1,1,0,100.0,0,0,우익수,33.0,2.0,83.33333333333334,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"2,400",-0.053,0,0.0146777281,0.0146777281,0.0,31,0.0
70117,최경환,1995.0,1972-05-12,두산,2002,0.274,126,403,369,69,101,18,1,13,160,47,0,2,26,1,6,66,5,0.434,0.33,0.764,27,0.295,0.167,32,83,121,0.69,0,0.39,3.67,0.160,52.7,0.257,126,22,15,7,68.2,0,0,좌익수,116.0,88.0,788.0,0.0,0.0,147.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,"3,000",1.936,0,0.0377358491,0.0377358491,0.0,403,0.0
70117,최경환,1995.0,1972-05-12,두산,2003,0.297,115,344,313,44,93,16,2,4,125,28,6,4,20,1,1,56,4,0.399,0.337,0.736,25,0.286,0.3,22,80,88,0.91,0,0.36,3.53,0.102,42.4,0.251,115,14,10,4,71.4,0,0,좌익수,99.0,79.0,685.0,2.0,0.0,150.0,5.0,2.0,0.0,0.0,0.0,0.987,0.0,"6,000",0.545,0,0.0100401606,0.0477760097,0.0,747,0.0
70117,최경환,1995.0,1972-05-12,두산,2004,0.278,126,480,436,49,121,16,4,5,160,58,0,6,34,0,4,67,7,0.367,0.331,0.698,34,0.319,0.182,25,115,139,0.83,0,0.51,3.9,0.089,54.5,0.241,126,22,14,8,63.6,0,0,좌익수,100.0,100.0,822.0,6.0,0.0,175.0,4.0,0.0,0.0,0.0,0.0,0.968,0.0,"7,200",1.269,0,0.0875912409,0.135367251,0.0,1227,0.0
70117,최경환,1995.0,1972-05-12,두산,2005,0.262,102,379,332,41,87,17,2,3,117,38,4,5,32,0,6,33,6,0.352,0.333,0.685,22,0.294,0.2,22,107,110,0.97,0,0.97,3.61,0.090,42.2,0.238,102,15,11,4,73.3,0,0,좌익수,83.0,78.0,564.6666666666666,3.0,0.0,127.0,1.0,0.0,0.0,0.0,0.0,0.977,0.0,"11,000",1.022,0,0.0484581498,0.1838254,0.0,1606,0.0
70117,최경환,1995.0,1972-05-12,롯데,2006,0.209,86,215,196,14,41,6,0,2,53,11,5,0,12,1,2,32,2,0.270,0.262,0.532,10,0.122,0.4,8,58,65,0.89,0,0.38,3.58,0.061,13.3,0.185,86,4,2,2,50.0,0,0,좌익수,74.0,47.0,397.0,1.0,0.0,88.0,6.0,2.0,0.0,0.0,0.0,0.9915130142737196,0.0,"11,000",-0.609,0,0.0127478754,0.196573276,0.0,1821,0.0
70117,최경환,1995.0,1972-05-12,롯데,2007,0.216,36,86,74,3,16,5,1,0,23,6,3,0,9,0,0,13,1,0.311,0.301,0.612,0,0.158,0.412,6,23,22,1.05,0,0.69,3.88,0.095,7.1,0.213,36,0,0,0,0.0,0,0,좌익수,17.0,11.0,92.0,1.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.944,0.0,"9,500",-0.035,0,0.0385259631,0.235099239,0.0,1907,0.0
70117,최경환,1995.0,1972-05-12,KIA,2008,0.291,65,142,127,18,37,10,1,1,52,15,1,1,12,0,1,13,3,0.409,0.355,0.764,8,0.214,0.2,12,31,47,0.66,0,0.92,3.83,0.118,18.1,0.262,65,2,2,0,100.0,0,0,좌익수,28.0,21.0,160.33333333333334,1.0,0.0,47.0,3.0,1.0,0.0,0.0,0.0,0.9953409563409564,0.0,"7,000",0.808,0,0.0573847601,0.292483999,0.0,2049,0.3123753408181891
70117,최경환,1995.0,1972-05-12,KIA,2009,0.243,47,85,74,14,18,3,0,1,24,6,0,1,10,0,0,18,2,0.324,0.329,0.653,2,0.15,0.333,4,20,19,1.05,0,0.56,3.68,0.081,9.2,0.229,47,4,4,0,100.0,0,0,좌익수,24.0,15.0,140.33333333333331,0.0,0.0,31.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"7,500",0.09,0,0.0245989305,0.31708293,0.0,2134,0.1493881393181406
68069,고명성,2018.0,1999-04-16,KT,2018,0.000,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0,0.0,0,0.0,0.0,0,1,1,1.00,0,-,4.5,0.000,-0.2,0.0,5,0,0,0,0.0,0,0,유격수,4.0,0.0,6.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,"2,700",-0.044,0,0.00106326422,0.00106326422,0.0,2,1.2516291673878228
68069,고명성,2018.0,1999-04-16,KT,2019,0.125,30,18,16,4,2,0,0,0,2,0,0,0,2,0,0,7,1,0.125,0.222,0.347,0,0.0,0.0,0,7,0,-,0,0.29,4.11,0.000,0.0,0.131,30,0,0,0,0.0,1,1,유격수,25.0,1.0,59.0,2.0,0.0,5.0,26.0,5.0,0.0,0.0,0.0,0.8372033898305085,0.0,,-0.069,0,0.00713648528,0.0081997495,0.0,20,1.3385281584516824
74215,윤석민,2004.0,1985-09-04,두산,2004,0.000,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.0,0.0,0,0.0,0.0,0,0,0,-,0,0.00,7.0,0.000,-0.1,0.0,3,0,0,0,0.0,0,0,3루수,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"1,800",0.005,0,0.0,0.0,0.0,1,0.0
74215,윤석민,2004.0,1985-09-04,두산,2005,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.0,0.0,0,0.0,0.0,0,0,0,-,0,0.00,4.0,0.000,-0.1,0.0,1,0,0,0,0.0,0,0,1루수,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"2,000",0.005,0,0.0660792952,0.0660792952,0.0,2,0.0
74215,윤석민,2004.0,1985-09-04,두산,2006,0.178,27,48,45,3,8,4,0,0,12,3,0,0,3,0,0,6,5,0.267,0.229,0.496,1,0.167,0.222,4,16,15,1.07,0,0.50,4.02,0.089,0.7,0.17,27,0,0,0,0.0,0,0,3루수,21.0,10.0,97.66666666666669,2.0,0.0,3.0,20.0,1.0,0.0,0.0,0.0,0.92,0.0,"2,000",-0.125,0,0.0764872521,0.142566547,0.0,50,0.0
74215,윤석민,2004.0,1985-09-04,두산,2007,0.074,30,29,27,1,2,2,0,0,4,0,1,0,1,0,0,7,0,0.148,0.107,0.255,0,0.0,0.0,2,11,7,1.57,0,0.14,4.03,0.074,-0.5,0.085,30,0,0,0,0.0,0,0,3루수,22.0,3.0,60.0,0.0,0.0,7.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,"2,000",-0.364,0,0.157453936,0.300020483,0.0,79,0.0
74215,윤석민,2004.0,1985-09-04,두산,2011,0.287,80,188,167,18,48,8,0,4,68,19,2,0,17,0,2,30,6,0.407,0.36,0.767,11,0.244,0.2,12,37,52,0.71,0,0.57,3.96,0.120,22.3,0.264,80,2,0,2,0.0,0,0,3루수,52.0,35.0,276.66666666666663,4.0,0.0,58.0,57.0,5.0,0.0,0.0,0.0,0.962642168674699,0.0,"2,400",1.191,0,0.295749705,0.595770188,0.0,267,0.6241593982396274
74215,윤석민,2004.0,1985-09-04,두산,2012,0.291,109,320,289,25,84,9,2,10,127,48,3,8,18,0,2,54,12,0.439,0.328,0.767,21,0.338,0.1,21,74,85,0.87,0,0.33,3.73,0.149,41.1,0.257,109,3,2,1,66.7,0,0,1루수,73.0,46.0,414.3333333333333,2.0,0.0,299.0,50.0,31.0,0.0,0.0,0.0,0.9958004827031376,0.0,"4,100",2.292,0,0.521546261,1.117316449,0.0,587,0.9009678264339688
74215,윤석민,2004.0,1985-09-04,두산,2013,0.294,21,73,68,12,20,5,0,2,31,8,0,0,4,0,1,14,1,0.456,0.342,0.798,4,0.2,0.0,7,21,13,1.62,0,0.29,3.66,0.162,10.2,0.268,21,2,2,0,100.0,0,0,3루수,18.0,17.0,129.66666666666666,2.0,0.0,7.0,19.0,3.0,0.0,0.0,0.0,0.9235938303341904,0.0,"7,700",0.592,0,0.487555839,1.604872288,0.0,660,0.065490821314727
