선수명,생년월일,연도,연봉,WAR
신경현,1975-11-28,2008,"12,500",2.009
신경현,1975-11-28,2009,"13,500",0.709
신경현,1975-11-28,2010,"11,500",1.406
신경현,1975-11-28,2011,"14,000",1.128
신경현,1975-11-28,2012,"20,000",-0.348
이상현,1976-12-11,2000,,-0.067
이상현,1976-12-11,2004,"1,800",0.028
이송영,1979-01-17,2001,,0.007
이송영,1979-01-17,2004,"1,800",0.055
이창훈,1981-03-25,2004,,0.166
조문기,1981-04-12,2004,,0.007
최민준,1984-04-05,2004,"1,800",-0.105
최민준,1984-04-05,2005,"2,000",0.020
최진행,1985-08-17,2004,,0.113
최진행,1985-08-17,2005,"3,000",0.005
최진행,1985-08-17,2008,"2,700",-0.086
최진행,1985-08-17,2009,"2,500",-0.003
최진행,1985-08-17,2010,"3,000",3.110
최진행,1985-08-17,2011,"10,000",3.349
최진행,1985-08-17,2012,"15,000",3.445
최진행,1985-08-17,2013,"14,000",2.757
최진행,1985-08-17,2014,"17,000",0.120
최진행,1985-08-17,2015,"18,500",2.457
최진행,1985-08-17,2016,"18,500",0.242
최진행,1985-08-17,2017,"17,000",1.809
최진행,1985-08-17,2018,"19,000",-0.256
최진행,1985-08-17,2019,"19,000",0.292
최진행,1985-08-17,2020,"16,000",-0.294
지석훈,1984-03-17,2004,"2,000",0.111
지석훈,1984-03-17,2005,"2,200",-0.395
지석훈,1984-03-17,2006,"2,400",0.076
지석훈,1984-03-17,2007,"2,500",-0.268
지석훈,1984-03-17,2008,"2,800",-0.175
지석훈,1984-03-17,2011,"2,700",0.195
지석훈,1984-03-17,2012,"3,000",-0.097
지석훈,1984-03-17,2013,"3,000",0.526
지석훈,1984-03-17,2014,"6,000",1.408
지석훈,1984-03-17,2015,"14,000",-0.292
지석훈,1984-03-17,2016,"14,000",-0.942
지석훈,1984-03-17,2017,"14,900",0.445
지석훈,1984-03-17,2018,"15,000",-0.867
지석훈,1984-03-17,2019,"15,000",-0.148
지석훈,1984-03-17,2020,"12,500",0.218
김성호,1981-04-30,2005,"2,000",0.014
백정훈,1982-06-24,2005,,-0.022
송산,1982-07-02,2005,,0.663
송산,1982-07-02,2006,"3,000",0.093
송산,1982-07-02,2007,"2,700",-0.302
송산,1982-07-02,2008,"3,000",-0.223
송산,1982-07-02,2012,"3,000",-0.374
이영수,1981-05-09,2005,"2,000",-0.045
이영수,1981-05-09,2008,"2,000",-0.209
이영수,1981-05-09,2010,"2,600",0.249
임성민,1982-06-18,2005,,0.108
주창훈,1981-12-17,2005,"2,000",0.009
최훈락,1982-05-12,2005,,-0.253
최훈락,1982-05-12,2007,"2,200",-0.141
최훈락,1982-05-12,2010,"2,400",0.093
최훈락,1982-05-12,2011,"3,000",-0.058
최훈락,1982-05-12,2012,"3,200",0.199
최훈락,1982-05-12,2013,"3,800",-0.192
박병호,1986-07-10,2005,,0.311
박병호,1986-07-10,2006,"2,800",-0.649
박병호,1986-07-10,2009,"3,000",-0.057
박병호,1986-07-10,2010,"3,500",-0.181
박병호,1986-07-10,2011,"3,500",1.729
박병호,1986-07-10,2012,"6,200",6.506
박병호,1986-07-10,2013,"22,000",7.022
박병호,1986-07-10,2014,"50,000",6.630
박병호,1986-07-10,2015,"70,000",8.339
박병호,1986-07-10,2018,"150,000",6.812
박병호,1986-07-10,2019,"150,000",5.944
박병호,1986-07-10,2020,"150,000",1.755
정의윤,1986-07-25,2005,,0.339
정의윤,1986-07-25,2006,"3,200",0.971
정의윤,1986-07-25,2007,"3,200",0.420
정의윤,1986-07-25,2008,"4,200",-0.345
정의윤,1986-07-25,2011,"4,200",-0.223
정의윤,1986-07-25,2012,"5,000",0.980
정의윤,1986-07-25,2013,"7,200",1.148
정의윤,1986-07-25,2014,"12,000",-0.126
정의윤,1986-07-25,2015,"12,000",1.693
정의윤,1986-07-25,2016,"12,000",1.791
정의윤,1986-07-25,2017,"30,000",1.302
정의윤,1986-07-25,2018,"30,000",0.169
정의윤,1986-07-25,2019,"30,000",1.512
정의윤,1986-07-25,2020,"30,000",-0.725
박재상,1982-07-20,2001,,-0.093
박재상,1982-07-20,2005,"2,000",-0.480
박재상,1982-07-20,2006,"2,200",0.544
박재상,1982-07-20,2007,"3,200",2.527
박재상,1982-07-20,2008,"7,000",1.406
박재상,1982-07-20,2009,"10,000",3.349
박재상,1982-07-20,2010,"16,000",0.778
박재상,1982-07-20,2011,"17,000",1.192
박재상,1982-07-20,2012,"16,000",-0.297
박재상,1982-07-20,2013,"14,000",1.059
박재상,1982-07-20,2014,"16,000",-0.098
박재상,1982-07-20,2015,"20,000",0.137
박재상,1982-07-20,2016,"20,000",0.088
정근우,1982-10-02,2005,,-0.501
정근우,1982-10-02,2006,"2,400",4.211
정근우,1982-10-02,2007,"6,000",4.880
정근우,1982-10-02,2008,"11,000",4.567
정근우,1982-10-02,2009,"17,000",6.862
정근우,1982-10-02,2010,"24,000",3.048
정근우,1982-10-02,2011,"31,000",2.965
정근우,1982-10-02,2012,"31,000",2.926
정근우,1982-10-02,2013,"55,000",3.203
정근우,1982-10-02,2014,"70,000",3.605
정근우,1982-10-02,2015,"70,000",4.940
정근우,1982-10-02,2016,"70,000",4.317
정근우,1982-10-02,2017,"70,000",2.884
정근우,1982-10-02,2018,"70,000",1.273
정근우,1982-10-02,2019,"70,000",0.543
정근우,1982-10-02,2020,"35,000",-0.956
최정,1987-02-28,2005,,0.149
최정,1987-02-28,2006,"2,400",0.389
최정,1987-02-28,2007,"3,400",3.149
최정,1987-02-28,2008,"9,000",5.401
최정,1987-02-28,2009,"15,000",3.304
최정,1987-02-28,2010,"16,000",5.067
최정,1987-02-28,2011,"22,000",5.758
최정,1987-02-28,2012,"28,000",7.289
최정,1987-02-28,2013,"52,000",7.112
최정,1987-02-28,2014,"70,000",3.386
최정,1987-02-28,2015,"100,000",3.955
최정,1987-02-28,2016,"100,000",5.495
최정,1987-02-28,2017,"120,000",6.680
최정,1987-02-28,2018,"120,000",3.804
최정,1987-02-28,2019,"120,000",6.354
최정,1987-02-28,2020,"120,000",5.014
윤승균,1983-01-07,2005,,-0.126
윤승균,1983-01-07,2006,"3,400",-0.062
이대현,1982-06-09,2001,,-0.250
이대현,1982-06-09,2005,,-0.021
이대현,1982-06-09,2006,"2,100",-0.057
권민성,1981-05-31,2005,,0.035
이동훈,1981-12-25,2005,,0.124
이동훈,1981-12-25,2006,"2,100",-0.041
이동훈,1981-12-25,2007,"2,100",-0.042
이동훈,1981-12-25,2008,"2,000",-0.021
이동훈,1981-12-25,2009,"2,100",-0.072
이원석,1986-10-21,2005,,-0.116
이원석,1986-10-21,2006,"3,000",-0.334
이원석,1986-10-21,2007,"5,500",0.709
이원석,1986-10-21,2008,"6,800",0.394
이원석,1986-10-21,2009,"6,800",2.089
이원석,1986-10-21,2010,"10,500",1.517
이원석,1986-10-21,2011,"9,400",0.543
이원석,1986-10-21,2012,"8,400",2.056
이원석,1986-10-21,2013,"10,000",2.810
이원석,1986-10-21,2014,"15,000",0.326
이원석,1986-10-21,2016,"15,000",0.311
이원석,1986-10-21,2017,"30,000",1.102
이원석,1986-10-21,2018,"30,000",3.315
이원석,1986-10-21,2019,"30,000",1.751
이원석,1986-10-21,2020,"30,000",0.690
황준영,1982-03-11,2005,,0.192
황준영,1982-03-11,2006,"2,200",0.000
김영복,1985-02-17,2004,"2,000",0.000
김영복,1985-02-17,2005,"2,100",-0.056
김영복,1985-02-17,2006,"2,500",-0.138
손승현,1982-07-08,2005,,-0.060
손승현,1982-07-08,2007,"2,300",-0.040
손승현,1982-07-08,2008,"2,300",0.000
손승현,1982-07-08,2009,"2,300",0.000
조영훈,1982-11-12,2005,,0.044
조영훈,1982-11-12,2006,"2,100",0.960
조영훈,1982-11-12,2007,"4,000",-1.168
조영훈,1982-11-12,2010,"3,800",0.648
조영훈,1982-11-12,2011,"5,500",0.699
조영훈,1982-11-12,2012,"5,500",-0.393
조영훈,1982-11-12,2013,"7,500",1.452
조영훈,1982-11-12,2014,"10,500",0.183
조영훈,1982-11-12,2015,"11,000",0.711
조영훈,1982-11-12,2016,"11,000",1.339
조영훈,1982-11-12,2017,"900,000",-0.336
허연철,1980-08-07,2005,"2,100",-0.031
백승룡,1982-08-16,2005,,-0.369
백승룡,1982-08-16,2006,"2,470",0.048
백승룡,1982-08-16,2007,"3,200",-0.087
백승룡,1982-08-16,2008,"2,700",-0.020
백승룡,1982-08-16,2011,"2,700",-0.127
백승룡,1982-08-16,2012,"3,000",0.253
백승룡,1982-08-16,2013,"3,500",0.000
전현태,1986-07-09,2005,,-0.025
전현태,1986-07-09,2007,"2,300",0.016
전현태,1986-07-09,2010,"2,500",0.114
전현태,1986-07-09,2011,"3,200",0.181
전현태,1986-07-09,2012,"3,700",-0.044
전현태,1986-07-09,2013,"3,500",0.059
전현태,1986-07-09,2014,"3,700",-0.140
전현태,1986-07-09,2015,"3,500",-0.051
정희상,1982-08-13,2005,,-0.070
정희상,1982-08-13,2007,"2,200",-0.259
정희상,1982-08-13,2010,"2,900",0.191
오윤,1981-09-08,2005,"2,000",-0.145
오윤,1981-09-08,2007,"2,100",-0.076
오윤,1981-09-08,2008,"2,100",0.044
오윤,1981-09-08,2009,"2,500",-0.181
오윤,1981-09-08,2010,"2,500",-0.350
오윤,1981-09-08,2011,"2,900",0.389
오윤,1981-09-08,2012,"4,000",0.696
오윤,1981-09-08,2013,"5,800",0.645
오윤,1981-09-08,2014,"7,300",-0.141
오재일,1986-10-29,2005,,0.003
오재일,1986-10-29,2009,"2,100",-0.478
오재일,1986-10-29,2010,"2,100",-0.583
오재일,1986-10-29,2011,"2,500",-0.008
오재일,1986-10-29,2012,"2,500",-0.465
오재일,1986-10-29,2013,"5,000",1.015
오재일,1986-10-29,2014,"7,300",0.189
오재일,1986-10-29,2015,"9,500",0.953
오재일,1986-10-29,2016,"9,500",3.991
오재일,1986-10-29,2017,"19,800",3.886
오재일,1986-10-29,2018,"30,000",3.203
오재일,1986-10-29,2019,"30,000",4.014
오재일,1986-10-29,2020,"47,000",3.482
유덕형,1984-05-26,2005,,-0.044
유덕형,1984-05-26,2007,,0.022
유한준,1981-07-01,2005,"2,000",0.022
유한준,1981-07-01,2006,"2,100",0.701
유한준,1981-07-01,2007,"3,500",0.531
유한준,1981-07-01,2010,"3,500",1.921
유한준,1981-07-01,2011,"8,800",2.219
유한준,1981-07-01,2012,"12,500",0.223
유한준,1981-07-01,2013,"11,500",1.289
유한준,1981-07-01,2014,"11,500",3.054
유한준,1981-07-01,2015,"11,500",6.157
유한준,1981-07-01,2016,"60,000",3.440
유한준,1981-07-01,2017,"60,000",1.812
유한준,1981-07-01,2018,"60,000",2.836
유한준,1981-07-01,2019,"60,000",3.163
유한준,1981-07-01,2020,"50,000",0.509
장교성,1977-10-27,2000,,-0.030
장교성,1977-10-27,2001,"2,800",-0.656
장교성,1977-10-27,2005,"3,000",-0.450
장교성,1977-10-27,2006,"3,000",-0.031
차화준,1986-03-20,2005,,-0.110
차화준,1986-03-20,2006,"2,000",0.567
차화준,1986-03-20,2007,"2,500",-0.424
차화준,1986-03-20,2008,"2,500",0.050
차화준,1986-03-20,2012,"2,500",-0.007
차화준,1986-03-20,2013,"2,800",0.198
이병규,1983-10-09,2006,,-0.097
이병규,1983-10-09,2008,"2,000",0.113
이병규,1983-10-09,2009,"2,800",0.017
이병규,1983-10-09,2010,"2,800",2.655
이병규,1983-10-09,2011,"10,000",0.533
이병규,1983-10-09,2012,"4,500",2.624
이병규,1983-10-09,2013,"7,500",0.989
이병규,1983-10-09,2014,"9,300",4.385
이병규,1983-10-09,2015,"26,000",2.238
이병규,1983-10-09,2016,"15,600",1.477
이병규,1983-10-09,2017,"12,000",-0.135
이병규,1983-10-09,2018,"9,000",1.716
이병규,1983-10-09,2019,"9,000",-0.105
이병규,1983-10-09,2020,"5,000",0.803
황선일,1987-02-17,2006,,0.010
황선일,1987-02-17,2007,"2,000",-0.345
황선일,1987-02-17,2010,"2,000",-0.010
황선일,1987-02-17,2011,"2,700",-0.010
황선일,1987-02-17,2012,"2,800",-0.107
황선일,1987-02-17,2015,"2,800",-0.196
김성현,1987-03-09,2006,,0.059
김성현,1987-03-09,2007,"2,000",-0.042
김성현,1987-03-09,2008,"2,000",-0.034
김성현,1987-03-09,2011,"2,400",-0.201
김성현,1987-03-09,2012,"2,400",0.940
김성현,1987-03-09,2013,"5,000",-0.018
김성현,1987-03-09,2014,"7,000",2.681
김성현,1987-03-09,2015,"18,000",1.410
김성현,1987-03-09,2016,"18,000",2.639
김성현,1987-03-09,2017,"28,000",0.863
김성현,1987-03-09,2018,"25,000",0.698
김성현,1987-03-09,2019,"25,000",0.395
김성현,1987-03-09,2020,"21,000",0.535
이재원,1988-02-24,2006,,0.246
이재원,1988-02-24,2007,"2,200",0.970
이재원,1988-02-24,2008,"4,000",1.299
이재원,1988-02-24,2009,"5,500",0.255
이재원,1988-02-24,2010,"5,000",-0.111
이재원,1988-02-24,2012,"5,000",0.534
이재원,1988-02-24,2013,"5,400",1.499
이재원,1988-02-24,2014,"7,500",3.945
이재원,1988-02-24,2015,"28,000",1.475
이재원,1988-02-24,2016,"28,000",1.912
이재원,1988-02-24,2017,"35,000",0.222
이재원,1988-02-24,2018,"35,000",4.134
이재원,1988-02-24,2019,"35,000",2.626
이재원,1988-02-24,2020,"130,000",-0.464
김진수,1979-04-19,1998,,-0.060
김진수,1979-04-19,2001,"1,800",0.032
김진수,1979-04-19,2006,"1,800",0.149
김진수,1979-04-19,2007,"2,200",-0.330
김진수,1979-04-19,2008,"2,700",-0.061
김진수,1979-04-19,2009,"2,500",0.079
김현수,1988-01-12,2006,,-0.022
김현수,1988-01-12,2007,"2,000",1.616
김현수,1988-01-12,2008,"4,200",7.137
김현수,1988-01-12,2009,"12,600",6.882
김현수,1988-01-12,2010,"25,200",5.239
김현수,1988-01-12,2011,"27,000",4.199
김현수,1988-01-12,2012,"30,000",2.761
김현수,1988-01-12,2013,"31,000",3.403
김현수,1988-01-12,2014,"45,000",3.987
김현수,1988-01-12,2015,"75,000",6.023
김현수,1988-01-12,2018,"140,000",5.561
김현수,1988-01-12,2019,"140,000",3.965
김현수,1988-01-12,2020,"130,000",5.248
민병헌,1987-03-10,2006,,-0.060
민병헌,1987-03-10,2007,"2,500",0.832
민병헌,1987-03-10,2008,"5,200",-0.348
민병헌,1987-03-10,2009,"4,200",0.197
민병헌,1987-03-10,2010,"5,800",0.287
민병헌,1987-03-10,2012,"5,800",-0.189
민병헌,1987-03-10,2013,"5,200",3.782
민병헌,1987-03-10,2014,"14,500",4.541
민병헌,1987-03-10,2015,"35,000",3.316
민병헌,1987-03-10,2016,"35,000",4.038
민병헌,1987-03-10,2017,"55,000",2.952
민병헌,1987-03-10,2018,"100,000",2.813
민병헌,1987-03-10,2019,"100,000",3.208
민병헌,1987-03-10,2020,"125,000",-1.277
송수,1984-03-04,2006,"2,000",-0.002
이승엽,1982-11-28,2006,,-0.206
이종욱,1980-06-18,2006,"2,000",3.349
이종욱,1980-06-18,2007,"6,000",5.342
이종욱,1980-06-18,2008,"13,000",4.287
이종욱,1980-06-18,2009,"17,200",1.444
이종욱,1980-06-18,2010,"16,200",3.377
이종욱,1980-06-18,2011,"19,200",3.566
이종욱,1980-06-18,2012,"20,500",1.135
이종욱,1980-06-18,2013,"19,700",3.923
이종욱,1980-06-18,2014,"50,000",1.352
이종욱,1980-06-18,2015,"50,000",1.961
이종욱,1980-06-18,2016,"50,000",2.272
이종욱,1980-06-18,2017,"50,000",1.589
이종욱,1980-06-18,2018,"900,000",-0.376
이호성,1986-08-15,2006,"2,000",0.005
최주환,1988-02-28,2006,,-0.066
최주환,1988-02-28,2007,"2,000",-0.068
최주환,1988-02-28,2008,"2,000",0.144
최주환,1988-02-28,2009,"2,200",-0.199
최주환,1988-02-28,2012,"2,500",1.334
최주환,1988-02-28,2013,"5,000",0.711
최주환,1988-02-28,2014,"5,800",0.773
최주환,1988-02-28,2015,"11,000",0.877
최주환,1988-02-28,2016,"11,000",0.077
최주환,1988-02-28,2017,"10,000",2.854
최주환,1988-02-28,2018,"20,000",4.507
최주환,1988-02-28,2019,"20,000",0.572
최주환,1988-02-28,2020,"27,000",3.639
김문호,1987-06-22,2006,,0.089
김문호,1987-06-22,2007,"2,300",0.051
김문호,1987-06-22,2008,"2,400",0.080
김문호,1987-06-22,2011,"2,400",-0.063
김문호,1987-06-22,2012,"2,600",-0.151
김문호,1987-06-22,2013,"3,500",0.491
김문호,1987-06-22,2014,"4,000",-0.034
김문호,1987-06-22,2015,"7,000",0.744
김문호,1987-06-22,2016,"7,000",2.342
김문호,1987-06-22,2017,"14,000",0.310
김문호,1987-06-22,2018,"15,000",-0.310
김문호,1987-06-22,2019,"15,000",-0.402
김문호,1987-06-22,2020,"5,000",-0.186
손용석,1987-04-13,2006,,0.014
손용석,1987-04-13,2007,"2,100",0.549
손용석,1987-04-13,2011,"2,400",0.454
손용석,1987-04-13,2012,"3,200",0.227
손용석,1987-04-13,2013,"3,600",-0.132
손용석,1987-04-13,2014,"2,700",-0.016
손용석,1987-04-13,2015,"3,400",-0.928
손용석,1987-04-13,2016,"3,400",-0.107
이승재,1983-06-09,2006,,-0.132
이승재,1983-06-09,2007,"2,500",0.000
이승재,1983-06-09,2014,"2,400",-0.071
추경식,1983-11-19,2006,,-0.097
황동채,1983-07-04,2006,,0.896
황동채,1983-07-04,2007,,-0.071
황동채,1983-07-04,2010,,-0.349
황동채,1983-07-04,2011,,0.118
황동채,1983-07-04,2012,,-0.363
황동채,1983-07-04,2013,,-0.007
황동채,1983-07-04,2014,"3,500",-0.065
황동채,1983-07-04,2015,"900,000",-0.030
김태완,1984-01-27,2006,,0.067
김태완,1984-01-27,2007,"2,200",0.313
김태완,1984-01-27,2008,"3,000",2.436
김태완,1984-01-27,2009,"6,000",4.034
김태완,1984-01-27,2010,"10,000",2.542
김태완,1984-01-27,2013,"14,000",0.608
김태완,1984-01-27,2014,"10,000",0.086
김태완,1984-01-27,2015,"8,000",-0.138
김태완,1984-01-27,2016,"8,000",0.309
김태완,1984-01-27,2017,"5,000",0.523
김태완,1984-01-27,2018,"5,000",-0.451
송광민,1983-06-24,2006,,0.310
송광민,1983-06-24,2007,"2,400",-0.202
송광민,1983-06-24,2008,"2,900",0.890
송광민,1983-06-24,2009,"4,000",1.149
송광민,1983-06-24,2010,"6,000",0.721
송광민,1983-06-24,2013,"6,000",1.431
송광민,1983-06-24,2014,"7,000",1.694
송광민,1983-06-24,2015,"10,000",0.121
송광민,1983-06-24,2016,"10,000",3.415
송광민,1983-06-24,2017,"20,000",2.998
송광민,1983-06-24,2018,"24,000",1.579
송광민,1983-06-24,2019,"24,000",1.075
송광민,1983-06-24,2020,"25,000",-0.058
연경흠,1983-09-14,2006,,0.429
연경흠,1983-09-14,2007,"3,500",0.181
연경흠,1983-09-14,2008,"4,000",0.515
연경흠,1983-09-14,2009,"4,000",0.990
연경흠,1983-09-14,2012,"5,000",-0.141
연경흠,1983-09-14,2013,"5,000",-0.144
오재필,1982-07-27,2006,,-0.083
오재필,1982-07-27,2008,,-0.294
오재필,1982-07-27,2011,"2,400",0.213
오재필,1982-07-27,2012,"3,000",0.245
오재필,1982-07-27,2013,"3,400",-0.166
정범모,1987-03-26,2006,,-0.019
정범모,1987-03-26,2007,"2,200",0.149
정범모,1987-03-26,2008,"2,400",-0.005
정범모,1987-03-26,2012,"2,600",-0.012
정범모,1987-03-26,2013,"4,100",0.594
정범모,1987-03-26,2014,"5,300",0.331
정범모,1987-03-26,2015,"6,000",-1.392
정범모,1987-03-26,2016,"6,000",-0.099
정범모,1987-03-26,2017,"5,500",0.215
정범모,1987-03-26,2018,"5,500",-0.480
정범모,1987-03-26,2019,"5,500",0.154
강정호,1987-04-05,2006,,-0.231
강정호,1987-04-05,2007,"2,000",-0.172
강정호,1987-04-05,2008,"2,000",2.410
강정호,1987-04-05,2009,"4,400",3.980
강정호,1987-04-05,2010,"4,400",4.791
강정호,1987-04-05,2011,"16,000",3.426
강정호,1987-04-05,2012,"18,000",8.234
강정호,1987-04-05,2013,"30,000",5.545
강정호,1987-04-05,2014,"900,000",7.557
조평호,1985-08-07,2006,"2,000",-0.078
조평호,1985-08-07,2007,"2,000",-0.081
조평호,1985-08-07,2008,"2,000",-0.213
조평호,1985-08-07,2011,"2,000",-0.113
조평호,1985-08-07,2013,"3,400",0.188
조평호,1985-08-07,2014,"3,600",-0.048
조평호,1985-08-07,2015,"3,500",0.109
조평호,1985-08-07,2016,"3,500",-0.061
조평호,1985-08-07,2017,"3,500",0.023
허준,1981-07-20,2005,,0.000
허준,1981-07-20,2006,"2,000",0.163
허준,1981-07-20,2007,"2,000",0.024
허준,1981-07-20,2008,"2,100",0.078
허준,1981-07-20,2009,"2,300",0.086
허준,1981-07-20,2010,"2,300",-0.299
허준,1981-07-20,2011,"3,600",-0.132
허준,1981-07-20,2013,"5,000",-0.109
허준,1981-07-20,2014,"900,000",-0.059
권윤민,1979-01-22,2007,"2,000",0.103
김연훈,1984-12-23,2007,,-0.331
김연훈,1984-12-23,2008,,-0.445
김연훈,1984-12-23,2009,"2,500",0.663
김연훈,1984-12-23,2010,"5,000",-0.254
김연훈,1984-12-23,2011,"7,000",-0.826
김연훈,1984-12-23,2015,"7,000",-0.073
김연훈,1984-12-23,2016,"4,700",-0.823
김연훈,1984-12-23,2017,"900,000",-0.335
김정수,1986-03-15,2007,"2,400",0.037
이강서,1984-01-10,2007,,-0.213
이호신,1984-05-19,2007,,-0.157
이호신,1984-05-19,2008,"2,000",-0.160
이호신,1984-05-19,2009,"2,200",-0.339
이호신,1984-05-19,2012,"2,400",-0.052
이호신,1984-05-19,2015,"3,600",-0.351
이호신,1984-05-19,2016,"3,600",-0.325
이호신,1984-05-19,2017,"4,000",0.021
최희섭,1979-03-16,2007,,2.092
최희섭,1979-03-16,2008,"35,000",-0.259
최희섭,1979-03-16,2009,"20,000",5.134
최희섭,1979-03-16,2010,"40,000",3.631
최희섭,1979-03-16,2011,"40,000",1.886
최희섭,1979-03-16,2012,"17,000",1.718
최희섭,1979-03-16,2013,"15,000",1.911
최희섭,1979-03-16,2015,"900,000",-0.093
박용근,1984-01-21,2007,,-0.105
박용근,1984-01-21,2008,"2,800",0.036
박용근,1984-01-21,2009,"3,500",0.218
박용근,1984-01-21,2010,"4,500",0.519
박용근,1984-01-21,2014,"4,000",0.040
박용근,1984-01-21,2015,"4,000",-0.145
박용근,1984-01-21,2016,"4,000",-0.336
최승준,1988-01-11,2006,,0.000
최승준,1988-01-11,2007,"2,000",0.020
최승준,1988-01-11,2013,"2,400",-0.106
최승준,1988-01-11,2014,"2,700",0.193
최승준,1988-01-11,2015,"2,700",-0.703
최승준,1988-01-11,2016,"4,200",0.624
